@relation InstanceResultListener

@attribute Key_Dataset {german_credit}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.rules.DecisionTable,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {5995231201785697655,-3080186098777067172,2888557078165701326,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 96\nSize of the tree: 133\n','Number of leaves: 94\nSize of the tree: 130\n','Number of leaves: 109\nSize of the tree: 149\n','Number of leaves: 116\nSize of the tree: 165\n','Number of leaves: 98\nSize of the tree: 134\n','Number of leaves: 79\nSize of the tree: 113\n','Number of leaves: 91\nSize of the tree: 123\n','Number of leaves: 74\nSize of the tree: 103\n','Number of leaves: 82\nSize of the tree: 115\n','Number of leaves: 100\nSize of the tree: 143\n','Number of leaves: 86\nSize of the tree: 119\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 88\nSize of the tree: 125\n','Number of leaves: 68\nSize of the tree: 100\n','Number of leaves: 93\nSize of the tree: 135\n','Number of leaves: 88\nSize of the tree: 126\n','Number of leaves: 105\nSize of the tree: 141\n','Number of leaves: 96\nSize of the tree: 138\n','Number of leaves: 90\nSize of the tree: 132\n','Number of leaves: 101\nSize of the tree: 139\n','Number of leaves: 78\nSize of the tree: 111\n','Number of leaves: 87\nSize of the tree: 122\n','Number of leaves: 102\nSize of the tree: 146\n','Number of leaves: 76\nSize of the tree: 113\n','Number of leaves: 82\nSize of the tree: 114\n','Number of leaves: 135\nSize of the tree: 185\n','Number of leaves: 120\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 126\n','Number of leaves: 77\nSize of the tree: 106\n','Number of leaves: 105\nSize of the tree: 146\n','Number of leaves: 93\nSize of the tree: 133\n','Number of leaves: 95\nSize of the tree: 129\n','Number of leaves: 95\nSize of the tree: 135\n','Number of leaves: 100\nSize of the tree: 141\n','Number of leaves: 69\nSize of the tree: 100\n','Number of leaves: 80\nSize of the tree: 110\n','Number of leaves: 58\nSize of the tree: 80\n','Number of leaves: 113\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 123\n','Number of leaves: 91\nSize of the tree: 131\n','Number of leaves: 116\nSize of the tree: 160\n','Number of leaves: 95\nSize of the tree: 136\n','Number of leaves: 105\nSize of the tree: 150\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 88\nSize of the tree: 117\n','Number of leaves: 102\nSize of the tree: 141\n','Number of leaves: 110\nSize of the tree: 154\n','Number of leaves: 79\nSize of the tree: 115\n','Number of leaves: 65\nSize of the tree: 94\n','Number of leaves: 80\nSize of the tree: 112\n','Number of leaves: 99\nSize of the tree: 134\n','Number of leaves: 85\nSize of the tree: 122\n','Number of leaves: 84\nSize of the tree: 121\n','Number of leaves: 92\nSize of the tree: 126\n','Number of leaves: 113\nSize of the tree: 162\n','Number of leaves: 64\nSize of the tree: 90\n','Number of leaves: 77\nSize of the tree: 112\n','Number of leaves: 87\nSize of the tree: 128\n','Number of leaves: 93\nSize of the tree: 131\n','Number of leaves: 83\nSize of the tree: 118\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 133\n','Number of leaves: 105\nSize of the tree: 145\n','Number of leaves: 109\nSize of the tree: 151\n','Number of leaves: 84\nSize of the tree: 113\n','Number of leaves: 79\nSize of the tree: 114\n','Number of leaves: 88\nSize of the tree: 129\n','Number of leaves: 61\nSize of the tree: 88\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 96\nSize of the tree: 131\n','Number of leaves: 118\nSize of the tree: 172\n','Number of leaves: 97\nSize of the tree: 138\n','Number of leaves: 84\nSize of the tree: 115\n','Number of leaves: 116\nSize of the tree: 158\n','Number of leaves: 82\nSize of the tree: 119\n','Number of leaves: 98\nSize of the tree: 132\n','Number of leaves: 120\nSize of the tree: 166\n','Number of leaves: 88\nSize of the tree: 122\n','Number of leaves: 99\nSize of the tree: 136\n','Number of leaves: 95\nSize of the tree: 130\n','Number of leaves: 94\nSize of the tree: 128\n','Number of leaves: 84\nSize of the tree: 118\n','Number of leaves: 95\nSize of the tree: 134\n','Number of leaves: 75\nSize of the tree: 110\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
german_credit,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,78,22,0,78,22,0,0.444444,0.220621,0.468523,52.506596,102.239965,88.129157,216.098465,-127.969308,0.881292,2.160985,-1.279693,38.532455,0.385325,43.722709,0.885714,62,0.466667,14,0.533333,16,0.114286,8,0.815789,0.885714,0.849315,0.449636,0.709524,0.802556,0.78,0.360952,0.639048,0.22,0.771053,0.78,0.772298,0.449636,0.709524,0.710456,0.720954,0.78,0.001,0.01,0,0,0,0,183804,181623,24023,78,50,?,?,?,?
german_credit,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,80,20,0,80,20,0,0.50495,0.200665,0.446719,47.757256,97.482009,88.129157,196.467699,-108.338541,0.881292,1.964677,-1.083385,43.026698,0.430267,48.822318,0.885714,62,0.4,12,0.6,18,0.114286,8,0.837838,0.885714,0.861111,0.507444,0.742857,0.822085,0.8,0.314286,0.685714,0.2,0.794179,0.8,0.795635,0.507444,0.742857,0.736075,0.751984,0.8,0,0.01,0,0.015625,0,15.625,183804,181623,24023,80,50,?,?,?,?
german_credit,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,74,26,0,74,26,0,0.343434,0.260532,0.509338,62.005277,111.146512,88.129157,255.359998,-167.230841,0.881292,2.5536,-1.672308,29.543969,0.29544,33.52349,0.857143,60,0.533333,16,0.466667,14,0.142857,10,0.789474,0.857143,0.821918,0.347446,0.661905,0.776692,0.74,0.41619,0.58381,0.26,0.727632,0.74,0.730898,0.347446,0.661905,0.673351,0.670218,0.74,0,0.01,0,0.015625,0,15.625,183804,181623,24023,74,50,?,?,?,?
german_credit,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,68,32,0,68,32,0,0.207921,0.320399,0.565059,76.253298,123.305929,88.129157,314.252298,-226.123141,0.881292,3.142523,-2.261231,16.061241,0.160612,18.224662,0.8,56,0.6,18,0.4,12,0.2,14,0.756757,0.8,0.777778,0.208947,0.6,0.745405,0.68,0.48,0.52,0.32,0.668191,0.68,0.673016,0.208947,0.6,0.631168,0.603175,0.68,0,0.011,0,0.015625,0,15.625,183804,181623,24023,68,50,?,?,?,?
german_credit,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,76,24,0,76,24,0,0.381443,0.240576,0.489356,57.255937,106.786136,88.129157,235.729232,-147.600074,0.881292,2.357292,-1.476001,34.038212,0.340382,38.623099,0.885714,62,0.533333,16,0.466667,14,0.114286,8,0.794872,0.885714,0.837838,0.389819,0.67619,0.784029,0.76,0.407619,0.592381,0.24,0.747319,0.76,0.748025,0.389819,0.67619,0.685911,0.68815,0.76,0,0.011,0,0.015625,0,15.625,183804,181623,24023,76,50,?,?,?,?
german_credit,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,70,30,0,70,30,0,0.324324,0.300443,0.547116,71.503958,119.390468,88.129157,294.621532,-206.492374,0.881292,2.946215,-2.064924,20.555484,0.205555,23.324272,0.742857,52,0.4,12,0.6,18,0.257143,18,0.8125,0.742857,0.776119,0.327327,0.671429,0.783571,0.7,0.357143,0.642857,0.3,0.71875,0.7,0.70692,0.327327,0.671429,0.6745,0.660787,0.7,0,0.011,0,0.015625,0,15.625,183804,181623,24023,70,50,?,?,?,?
german_credit,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,72,28,0,72,28,0,0.345794,0.280488,0.528564,66.754617,115.342167,88.129157,274.990765,-186.861608,0.881292,2.749908,-1.868616,25.049727,0.250497,28.423881,0.785714,55,0.433333,13,0.566667,17,0.214286,15,0.808824,0.785714,0.797101,0.346173,0.67619,0.785504,0.72,0.367619,0.632381,0.28,0.725551,0.72,0.722487,0.346173,0.67619,0.679165,0.672744,0.72,0,0.011,0,0,0,0,183804,181623,24023,72,50,?,?,?,?
german_credit,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,70,30,0,70,30,0,0.226804,0.300443,0.547116,71.503958,119.390468,88.129157,294.621532,-206.492374,0.881292,2.946215,-2.064924,20.555484,0.205555,23.324272,0.842857,59,0.633333,19,0.366667,11,0.157143,11,0.75641,0.842857,0.797297,0.231784,0.604762,0.747546,0.7,0.490476,0.509524,0.3,0.679487,0.7,0.685031,0.231784,0.604762,0.635282,0.610187,0.7,0,0.01,0,0,0,0,183804,181623,24023,70,50,?,?,?,?
german_credit,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,70,30,0,70,30,0,0.271845,0.300443,0.547116,71.503958,119.390468,88.129157,294.621532,-206.492374,0.881292,2.946215,-2.064924,20.555484,0.205555,23.324272,0.8,56,0.533333,16,0.466667,14,0.2,14,0.777778,0.8,0.788732,0.272166,0.633333,0.762222,0.7,0.433333,0.566667,0.3,0.694444,0.7,0.69694,0.272166,0.633333,0.651556,0.635746,0.7,0.001,0.009,0,0,0,0,183804,181623,24023,70,50,?,?,?,?
german_credit,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,71,29,0,71,29,0,0.328704,0.290466,0.53792,69.129288,117.383771,88.129157,284.806148,-196.676991,0.881292,2.848061,-1.96677,22.802605,0.228026,25.874076,0.771429,54,0.433333,13,0.566667,17,0.228571,16,0.80597,0.771429,0.788321,0.329499,0.669048,0.781748,0.71,0.371905,0.628095,0.29,0.718725,0.71,0.71373,0.329499,0.669048,0.6738,0.664002,0.71,0,0.01,0,0.015625,0,15.625,183804,181623,24023,71,50,?,?,?,?
german_credit,4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,77,23,0,77,23,0,0.457547,0.230599,0.479052,54.881266,104.537766,88.129157,225.913849,-137.784691,0.881292,2.259138,-1.377847,36.285334,0.362853,41.172904,0.828571,58,0.366667,11,0.633333,19,0.171429,12,0.84058,0.828571,0.834532,0.457674,0.730952,0.81648,0.77,0.308095,0.691905,0.23,0.772277,0.77,0.771058,0.457674,0.730952,0.720988,0.728742,0.77,0,0.011,0,0.015625,0,15.625,183804,181623,24023,77,50,?,?,?,?
german_credit,4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,68,32,0,68,32,0,0.252336,0.320399,0.565059,76.253298,123.305929,88.129157,314.252298,-226.123141,0.881292,3.142523,-2.261231,16.061241,0.160612,18.224662,0.757143,53,0.5,15,0.5,15,0.242857,17,0.779412,0.757143,0.768116,0.252612,0.628571,0.760126,0.68,0.422857,0.577143,0.32,0.686213,0.68,0.682842,0.252612,0.628571,0.647401,0.625993,0.68,0,0.011,0,0.015625,0,15.625,183804,181623,24023,68,50,?,?,?,?
german_credit,5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,74,26,0,74,26,0,0.343434,0.260532,0.509338,62.005277,111.146512,88.129157,255.359998,-167.230841,0.881292,2.5536,-1.672308,29.543969,0.29544,33.52349,0.857143,60,0.533333,16,0.466667,14,0.142857,10,0.789474,0.857143,0.821918,0.347446,0.661905,0.776692,0.74,0.41619,0.58381,0.26,0.727632,0.74,0.730898,0.347446,0.661905,0.673351,0.670218,0.74,0,0.01,0,0.015625,0,15.625,183804,181623,24023,74,50,?,?,?,?
german_credit,5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,75,25,0,75,25,0,0.387255,0.250554,0.499447,59.630607,108.988132,88.129157,245.544615,-157.415458,0.881292,2.455446,-1.574155,31.791091,0.317911,36.073295,0.842857,59,0.466667,14,0.533333,16,0.157143,11,0.808219,0.842857,0.825175,0.388306,0.688095,0.791213,0.75,0.37381,0.62619,0.25,0.743531,0.75,0.746043,0.388306,0.688095,0.690664,0.693289,0.75,0,0.01,0,0.015625,0,15.625,183804,181623,24023,75,50,?,?,?,?
german_credit,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,68,32,0,68,32,0,0.238095,0.320399,0.565059,76.253298,123.305929,88.129157,314.252298,-226.123141,0.881292,3.142523,-2.261231,16.061241,0.160612,18.224662,0.771429,54,0.533333,16,0.466667,14,0.228571,16,0.771429,0.771429,0.771429,0.238095,0.619048,0.755102,0.68,0.441905,0.558095,0.32,0.68,0.68,0.68,0.238095,0.619048,0.641905,0.619048,0.68,0,0.01,0,0.015625,0,15.625,183804,181623,24023,68,50,?,?,?,?
german_credit,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,75,25,0,75,25,0,0.387255,0.250554,0.499447,59.630607,108.988132,88.129157,245.544615,-157.415458,0.881292,2.455446,-1.574155,31.791091,0.317911,36.073295,0.842857,59,0.466667,14,0.533333,16,0.157143,11,0.808219,0.842857,0.825175,0.388306,0.688095,0.791213,0.75,0.37381,0.62619,0.25,0.743531,0.75,0.746043,0.388306,0.688095,0.690664,0.693289,0.75,0,0.011,0,0,0,0,183804,181623,24023,75,50,?,?,?,?
german_credit,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,67,33,0,67,33,0,0.191176,0.330377,0.57382,78.627968,125.217756,88.129157,324.067682,-235.938524,0.881292,3.240677,-2.359385,13.81412,0.138141,15.674858,0.785714,55,0.6,18,0.4,12,0.214286,15,0.753425,0.785714,0.769231,0.191695,0.592857,0.741977,0.67,0.484286,0.515714,0.33,0.660731,0.67,0.664777,0.191695,0.592857,0.626717,0.595142,0.67,0.001,0.01,0,0.015625,0,15.625,183804,181623,24023,67,50,?,?,?,?
german_credit,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,74,26,0,74,26,0,0.368932,0.260532,0.509338,62.005277,111.146512,88.129157,255.359998,-167.230841,0.881292,2.5536,-1.672308,29.543969,0.29544,33.52349,0.828571,58,0.466667,14,0.533333,16,0.171429,12,0.805556,0.828571,0.816901,0.369368,0.680952,0.78746,0.74,0.378095,0.621905,0.26,0.735317,0.74,0.737348,0.369368,0.680952,0.684651,0.684313,0.74,0.001,0.01,0,0.015625,0,15.625,183804,181623,24023,74,50,?,?,?,?
german_credit,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,75,25,0,75,25,0,0.375,0.250554,0.499447,59.630607,108.988132,88.129157,245.544615,-157.415458,0.881292,2.455446,-1.574155,31.791091,0.317911,36.073295,0.857143,60,0.5,15,0.5,15,0.142857,10,0.8,0.857143,0.827586,0.377964,0.678571,0.785714,0.75,0.392857,0.607143,0.25,0.74,0.75,0.742947,0.377964,0.678571,0.685,0.68652,0.75,0.001,0.011,0,0.015625,0,15.625,183804,181623,24023,75,50,?,?,?,?
german_credit,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,71,29,0,71,29,0,0.260204,0.290466,0.53792,69.129288,117.383771,88.129157,284.806148,-196.676991,0.881292,2.848061,-1.96677,22.802605,0.228026,25.874076,0.842857,59,0.6,18,0.4,12,0.157143,11,0.766234,0.842857,0.802721,0.264455,0.621429,0.755826,0.71,0.467143,0.532857,0.29,0.692885,0.71,0.697754,0.264455,0.621429,0.645687,0.627776,0.71,0,0.011,0,0.015625,0,15.625,183804,181623,24023,71,50,?,?,?,?
german_credit,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,71,29,0,71,29,0,0.316038,0.290466,0.53792,69.129288,117.383771,88.129157,284.806148,-196.676991,0.881292,2.848061,-1.96677,22.802605,0.228026,25.874076,0.785714,55,0.466667,14,0.533333,16,0.214286,15,0.797101,0.785714,0.791367,0.316126,0.659524,0.776294,0.71,0.390952,0.609048,0.29,0.71281,0.71,0.711334,0.316126,0.659524,0.667986,0.657979,0.71,0,0.012,0,0,0,0,183804,181623,24023,71,50,?,?,?,?
german_credit,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,69,31,0,69,31,0,0.254808,0.310421,0.55616,73.878628,121.36399,88.129157,304.436915,-216.307757,0.881292,3.044369,-2.163078,18.308363,0.183084,20.774467,0.785714,55,0.533333,16,0.466667,14,0.214286,15,0.774648,0.785714,0.780142,0.254881,0.62619,0.758652,0.69,0.437619,0.562381,0.31,0.687081,0.69,0.688472,0.254881,0.62619,0.646643,0.627359,0.69,0,0.01,0,0,0,0,183804,181623,24023,69,50,?,?,?,?
german_credit,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,73,27,0,73,27,0,0.296875,0.27051,0.51904,64.379947,113.263769,88.129157,265.175382,-177.046224,0.881292,2.651754,-1.770462,27.296848,0.272968,30.973686,0.871429,61,0.6,18,0.4,12,0.128571,9,0.772152,0.871429,0.818792,0.305381,0.635714,0.762875,0.73,0.458571,0.541429,0.27,0.711935,0.73,0.714331,0.305381,0.635714,0.656584,0.64469,0.73,0.001,0.011,0,0,0,0,183804,181623,24023,73,50,?,?,?,?
german_credit,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,76,24,0,76,24,0,0.405941,0.240576,0.489356,57.255937,106.786136,88.129157,235.729232,-147.600074,0.881292,2.357292,-1.476001,34.038212,0.340382,38.623099,0.857143,60,0.466667,14,0.533333,16,0.142857,10,0.810811,0.857143,0.833333,0.407945,0.695238,0.794981,0.76,0.369524,0.630476,0.24,0.752183,0.76,0.754762,0.407945,0.695238,0.696948,0.702381,0.76,0.001,0.011,0,0,0,0,183804,181623,24023,76,50,?,?,?,?
german_credit,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,69,31,0,69,31,0,0.254808,0.310421,0.55616,73.878628,121.36399,88.129157,304.436915,-216.307757,0.881292,3.044369,-2.163078,18.308363,0.183084,20.774467,0.785714,55,0.533333,16,0.466667,14,0.214286,15,0.774648,0.785714,0.780142,0.254881,0.62619,0.758652,0.69,0.437619,0.562381,0.31,0.687081,0.69,0.688472,0.254881,0.62619,0.646643,0.627359,0.69,0.001,0.011,0,0,0,0,183804,181623,24023,69,50,?,?,?,?
german_credit,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,70,30,0,70,30,0,0.299065,0.300443,0.547116,71.503958,119.390468,88.129157,294.621532,-206.492374,0.881292,2.946215,-2.064924,20.555484,0.205555,23.324272,0.771429,54,0.466667,14,0.533333,16,0.228571,16,0.794118,0.771429,0.782609,0.299392,0.652381,0.772605,0.7,0.395238,0.604762,0.3,0.705882,0.7,0.702665,0.299392,0.652381,0.662824,0.649369,0.7,0,0.01,0,0,0,0,183804,181623,24023,70,50,?,?,?,?
german_credit,6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,68,32,0,68,32,0,0.207921,0.320399,0.565059,76.253298,123.305929,88.129157,314.252298,-226.123141,0.881292,3.142523,-2.261231,16.061241,0.160612,18.224662,0.8,56,0.6,18,0.4,12,0.2,14,0.756757,0.8,0.777778,0.208947,0.6,0.745405,0.68,0.48,0.52,0.32,0.668191,0.68,0.673016,0.208947,0.6,0.631168,0.603175,0.68,0.001,0.011,0.015625,0,15.625,0,183804,181623,24023,68,50,?,?,?,?
german_credit,6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,70,30,0,70,30,0,0.299065,0.300443,0.547116,71.503958,119.390468,88.129157,294.621532,-206.492374,0.881292,2.946215,-2.064924,20.555484,0.205555,23.324272,0.771429,54,0.466667,14,0.533333,16,0.228571,16,0.794118,0.771429,0.782609,0.299392,0.652381,0.772605,0.7,0.395238,0.604762,0.3,0.705882,0.7,0.702665,0.299392,0.652381,0.662824,0.649369,0.7,0,0.011,0,0.015625,0,15.625,183804,181623,24023,70,50,?,?,?,?
german_credit,6,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190117.1637,900,100,73,27,0,73,27,0,0.386364,0.27051,0.51904,64.379947,113.263769,88.129157,265.175382,-177.046224,0.881292,2.651754,-1.770462,27.296848,0.272968,30.973686,0.771429,54,0.366667,11,0.633333,19,0.228571,16,0.830769,0.771429,0.8,0.388883,0.702381,0.800879,0.73,0.325238,0.674762,0.27,0.744396,0.73,0.735385,0.388883,0.702381,0.696758,0.692308,0.73,0.001,0.01,0,0.015625,0,15.625,183804,181623,24023,73,50,?,?,?,?
